ansatz_name,trotter_steps,threshold_gamma,max_evals,cx_error_prob,energy,optimal_parameters
tVHA,5.0,0.428098370621,1000,0.0,-8.869010164282,"[9.42477796076938, 9.42477796076938, 3.4589399760959934, 9.42477796076938, 9.42477796076938, -0.19821828568407973, 3.9194522353112595, 5.372824909383015, 1.6054908066388438, 6.3054824708170845, -2.659381940932684, 2.8578021543677226, 2.5297288928020083, 2.716412229342445, 4.488557438165531]"
tVHA,5.0,0.428098370621,5000,0.0,-8.870612716049,"[9.42477796076938, 9.42477796076938, 8.271465474277152, 8.79878950334449, 6.9667892619030525, -2.7531912370012366, 6.200663875777943, 5.330908801346958, 3.501361108141361, 7.0249828388341875, -3.401692496081492, 5.333274477673225, 2.2622866061586935, 4.668359752704971, 3.831546396080631]"
tVHA,5.0,0.437071328423,1000,0.0,-8.869446135558,"[9.42477796076938, 9.42477796076938, -0.8317233364727183, 9.42477796076938, 9.42477796076938, -1.080570571697662, 3.5096349926991217, 0.5302357005605365, 4.440321017340301, 4.046132235336283, -3.494449886492511, 5.036684698622918, 5.747325934145475, -2.2077963373273737, 4.04284291899932]"
tVHA,5.0,0.437071328423,5000,0.0,-8.871071395227,"[7.87723152455664, 9.42477796076938, 6.244174753716656, 7.462373878974988, 5.169585011251867, 5.652290327864704, 8.213666211854877, 6.0657729546235615, 4.043505539209212, 7.795311417387343, 4.000183627073227, 5.132454916704573, 4.225443671329068, 2.8961356502396765, 4.079615272426106]"
tVHA,5.0,0.444939982016,5000,0.0,-8.870847514897,"[9.42477796076938, 9.42477796076938, 9.42477796076938, 9.20014337862748, 5.938600684126699, -3.899357676441777, 4.544971260839624, 6.539107391785689, 3.3635585742044256, 6.663042871288774, -4.773858026839678, 4.944967611497306, 2.156218529563279, 5.278918811187086, 2.41987744051398]"
tVHA,5.0,0.444939982017,1000,0.0,-8.869906118647,"[9.42477796076938, 9.42477796076938, 1.0387138306669543, 9.285492858755164, 9.42477796076938, 1.2942280389284697, 3.364383366889875, 4.080187977796767, 2.2925832786524882, 5.411429821518485, -1.4365086581773152, 3.720603035468028, 2.0219755699816835, 2.9072796966848324, 5.259417885384654]"
tVHA,5.0,0.444939982017,5000,0.0,-8.870672444635,"[9.42477796076938, 9.42477796076938, 7.483027623900826, 9.42477796076938, 5.568539521470144, -3.9837332727243444, 3.3021144961180067, 5.573260557618665, 2.4371161765515117, 4.949425110360618, -6.0560682521296, 5.079281858169802, -0.5561513783439285, 6.87741175282666, 1.1589743506267225]"
tVHA,5.0,0.45280863561,1000,0.0,-8.869393806933,"[9.421283745136767, 9.42477796076938, 1.2024433337118912, 9.42477796076938, 9.42477796076938, -1.0597455755018965, -0.5527128396025647, 2.8579572243822833, 3.088507197520859, 2.1223264830432136, -4.2889720425139215, 1.7633472506451258, -2.0028433631228517, 6.170244151811552, 4.596541299420153]"
tVHA,5.0,0.45280863561,5000,0.0,-8.872358008826,"[8.474073678444189, 9.42477796076938, 0.6771826794589113, 9.42477796076938, 5.268747942687039, 8.453118734007234, 6.497494650757574, 3.289543776526626, 3.84412516138634, 7.877784054145868, 6.101091991604989, 3.7285124456067225, -1.448381470213617, 7.098309347552868, 4.10714698842718]"
tVHA,5.0,0.460364883803,1000,0.0,-8.870689191294,"[9.42477796076938, 9.42477796076938, -0.6180594318525765, 9.42477796076938, 9.42477796076938, 0.8547900986144628, 3.428951814857842, -1.9131061287980478, 8.150019143749988, 4.918273653464082, -1.4651100737826976, 5.065359343067602, 6.686729656830009, -1.7039558105482873, 4.416261181013654]"
tVHA,5.0,0.460364883803,5000,0.0,-8.873565346048,"[9.42477796076938, 9.42477796076938, 0.7062531584181563, 8.198360656233755, 6.51463968858301, 8.120576911646912, 7.735251717736986, 1.7435493045227983, 3.883433951768631, 8.129597971759004, 5.974666769897176, 4.677725846387539, 7.13554797235623, -2.366081675867098, 4.77404829059965]"
tVHA,5.0,0.467921131996,1000,0.0,-8.872803337205,"[9.42477796076938, 9.42477796076938, -0.919652617208852, 9.152395990684678, 9.356450866574537, 4.99415919319931, 3.9173581565827638, 2.1297867243258093, 5.161183995974333, 6.103302470172069, 1.1611239597850451, 5.870889115034888, 7.130498781893499, -2.6650920070384876, 5.369536574310258]"
tVHA,5.0,0.467921131996,5000,0.0,-8.873528281159,"[9.017803295556085, 9.42477796076938, 8.929034579194983, 9.05687040034665, 4.979888659481954, 0.8179241148717447, 4.607603256186387, 9.42477796076938, 3.68391338035683, 7.132290582140692, -0.6729823277202714, 5.857344463889162, 3.8666820299355513, 6.014306529103827, 2.392283068192329]"
tVHA,5.0,0.475477380188,1000,0.0,-8.871843109023,"[9.42477796076938, 9.42477796076938, 3.2721982416675233, 9.011773511348762, 9.42477796076938, -0.5609251397777899, 0.13199475361635382, 6.418436296903772, 0.8856156152848667, 3.519848399364097, -2.804426294827586, 1.5084484095165904, 4.503222609792717, 2.179794669342541, 4.277934776249781]"
tVHA,5.0,0.475477380188,5000,0.0,-8.873524786428,"[8.535155664585066, 9.42477796076938, 3.5765359025964067, 9.365111883463767, 4.271474858451338, 6.038465716549706, 8.574697668543624, 4.0358606037958635, 4.541467000477202, 7.446875453523349, 5.281292947554559, 5.089291036149568, 2.6155865249158916, 4.112154493850171, 3.3260911878607575]"
tVHA,5.0,0.483033628381,1000,0.0,-8.872338491772,"[9.42477796076938, 9.42477796076938, 2.138430975294001, 8.630834367997311, 8.98331117011114, 1.9324566226241364, 5.251324891891375, 2.8127719151617336, 4.9259789960137805, 5.052547296562231, -0.8144348446377802, 4.455159654741925, 5.567958832636608, 0.37257520876670913, 4.847482086192461]"
tVHA,5.0,0.483033628381,5000,0.0,-8.873209227286,"[8.941321385154474, 9.42477796076938, 8.412476356918615, 5.248925222095853, 8.43770013409484, 0.7516646543439321, 5.154588118192978, 5.316638576916203, 3.614528783683621, 5.388343300567785, -0.8255963108966871, 5.06140917615113, 4.304243900583671, 3.8291309701283858, 4.7705509189808915]"
tVHA,5.0,0.490063751497,1000,0.0,-8.872369716922,"[9.42477796076938, 9.42477796076938, 0.4672963483154401, 9.42477796076938, 9.42477796076938, -2.2581401142795117, 3.568116721068063, 3.0101209974444405, 1.2399795665261526, 3.9259623456458366, -3.427706058070876, 5.073935992005177, 2.6824989000698354, 1.4418480299972432, 5.477639785073634]"
tVHA,5.0,0.490063751497,5000,0.0,-8.873627822962,"[-9.42477796076938, 9.42477796076938, 1.1484788137575361, 9.42477796076938, 8.279836963292597, 1.9156622487951596, 5.491913395145718, 5.51335022672459, -2.3071456537618227, 6.08097997875481, 1.7112423547545959, 6.525914256511208, 5.6519216073089895, -1.361256891725105, 6.490966999512237]"
tVHA,5.0,0.497093874614,1000,0.0,-8.873260995808,"[-3.6082242265702433, 9.33564004666039, -1.1273843067362734, 9.42477796076938, 9.42477796076938, 0.41675493321015883, 4.420892266655143, 8.808437922750493, -5.220333460057729, 4.8536164631532746, 0.06468014752327161, 6.90691886590565, 5.9413139723112405, -1.8505954650161112, 6.419729771840385]"
tVHA,5.0,0.497093874614,5000,0.0,-8.873936878799,"[8.529718705973785, 9.42477796076938, -1.2900113400399729, 8.875713668553821, 8.068168558605027, 4.833827650611223, 3.319724967179829, 5.076532330306735, 1.4241645856693723, 5.384650306024863, 3.4146673394710874, 4.255079302833144, 0.3252775938992265, 5.351748571459259, 6.842017552008151]"
tVHA,5.0,0.504062606173,1000,0.0,-8.873425376319,"[9.42477796076938, 9.42477796076938, -0.8674737492213418, 9.42477796076938, 9.42477796076938, 1.1310518206267464, 2.381546901361001, 7.526595894070945, -0.9093564932062408, 3.742016008817927, -0.1741027915561037, 5.02284766983016, 5.0621134072217835, 0.8216144217475969, 6.036760982344072]"
tVHA,5.0,0.504062606173,5000,0.0,-8.873979656857,"[8.035631751801539, 9.42477796076938, 3.775599518628831, 7.9502838326425085, 7.3270206862574625, 3.6522177143004972, 3.7239501486694673, 6.023814446308451, 2.1278470941887853, 6.016734949785262, 2.094138180002433, 5.2967211236385605, 3.5812675855271756, 4.339871537815801, 5.726406709887906]"
tVHA,5.0,0.511031337733,1000,0.0,-8.873297687192,"[9.42477796076938, 9.42477796076938, 2.078818675154911, 9.27521348088364, 8.051777143729545, 0.37740286340820706, 1.4151245203344338, 8.131862737304315, -0.16802227372615924, 3.7050221383571564, -1.2617097391876175, 3.4988007757150656, 2.8672298242767997, 4.987569562065509, 4.024834728168514]"
tVHA,5.0,0.511031337733,5000,0.0,-8.873877795635,"[-2.173631074250733, 9.42477796076938, 5.4252902537636185, 8.697734748675161, 8.290820628972309, 0.044997408684082155, 5.953920793830017, 3.684859772391036, 3.099881668186852, 7.040604209264194, -0.952392816651837, 6.191548843135201, 5.750933454827073, 2.286627688334557, 7.59785176338271]"
tVHA,5.0,0.518000069292,5000,0.0,-8.873941494471,"[8.605358165998183, 9.42477796076938, -0.4073816660189289, 9.389383870678298, 7.737966170864313, 4.531775460624473, 4.497764609932388, 5.5648990294209755, 0.11030220802360863, 6.534550232216815, 3.652665757179615, 5.408764119396493, 4.367658781125739, 1.268639954321087, 6.947293851526809]"
tVHA,5.0,0.518000069293,1000,0.0,-8.873252007396,"[9.42477796076938, 9.42477796076938, 2.277144257469678, 9.42477796076938, 9.42477796076938, -2.7956905209320664, 3.6744989561464294, 2.5739460247005077, 1.9359612605280327, 4.864239517339246, -3.0536154105194564, 4.347168879337108, 6.238309336690963, -0.5755245873103471, 6.741162961085893]"
tVHA,5.0,0.518000069293,5000,0.0,-8.87398525249,"[8.907414857110467, 9.42477796076938, -1.4764048459536254, 9.415941721954482, 7.567568607989616, 5.097500768617824, 4.301346140271948, 6.4065558025037035, -0.7129350877023525, 5.941525886740117, 4.144052936332946, 4.838540671871457, 2.8085776830442226, 2.607729201563334, 6.899892022231937]"
tVHA,5.0,0.524968800852,1000,0.0,-8.873515670294,"[7.096254311422374, 9.42477796076938, -1.7565559202623913, 9.107163024433417, 9.27718987048793, 4.477276726232784, 1.705084968224777, 9.215211458385244, -2.877927036939906, 4.866775528064437, 2.629820590992141, 5.269421864775751, 5.0872996534066175, -0.5253210816964713, 7.385588027114454]"
tVHA,5.0,0.524968800852,5000,0.0,-8.873944673678,"[9.024734443629786, 9.42477796076938, 2.933530973962866, 6.480443031880059, 8.126903459552697, 3.649050703380877, 4.840304719295041, 2.8794091862407756, 3.6395374674482386, 5.256897140701515, 2.1493727802259275, 6.233237786651912, 2.705944332999039, 2.860435572597309, 6.454950089646653]"
tVHA,5.0,0.530750641794,1000,0.0,-8.873361404567,"[9.42477796076938, 9.42477796076938, 0.02973488556646317, 9.42477796076938, 9.42477796076938, -1.1652121961141853, 3.650640245809964, -1.4324543276524588, 5.868787360562956, 4.725798000628879, -2.1912235407322895, 5.931627104698479, 6.363646033306502, -2.052395353925695, 6.814300912232145]"
tVHA,5.0,0.530750641794,5000,0.0,-8.873988959881,"[8.845120817308946, 9.42477796076938, 6.074901721088722, 3.4669432716410524, 8.885414687068584, 3.616339795396582, 4.272707051203957, 4.573337658240086, 2.9086515553257755, 5.010799672664133, 1.6230903416220168, 6.108735550803769, 3.3463859498415793, 2.7979898248472295, 6.302114184930787]"
tVHA,5.0,0.536532482736,1000,0.0,-8.873205293669,"[9.42477796076938, 9.42477796076938, 0.39184568404488873, 9.42477796076938, 9.42477796076938, -2.3793762127850626, 5.029071318051308, 4.223975608596689, -0.7513354583714535, 4.9519274538720985, -2.697062126571903, 6.047293704810773, 7.108053473255646, -3.033711704639948, 5.695024383551136]"
tVHA,5.0,0.536532482736,5000,0.0,-8.874382062972,"[8.032278675764907, 9.42477796076938, 5.423690811602166, 4.393379304261667, 8.10666022276112, 3.746687175006027, 4.141702927365332, 4.209891739534961, 3.474149496979629, 4.436912421711792, 2.023545307029102, 6.02844902227643, 2.9388952061993363, 3.943321251102332, 5.13697485445573]"
tVHA,5.0,0.541659503706,1000,0.0,-8.873667441974,"[9.42477796076938, 9.42477796076938, 1.3962902530136432, 9.358332857906712, 9.42477796076938, -1.9327585801225113, 2.750796180021077, 4.205410988919546, 0.8010462818603153, 3.9430414368527535, -3.475554350656757, 4.839592687452163, 2.122405833834943, 2.68742519380424, 5.924787178860473]"
tVHA,5.0,0.541659503706,5000,0.0,-8.874382918062,"[9.052058474458187, 9.42477796076938, 5.872825150583261, 6.285902814599959, 7.648194450691789, 2.5761531316301447, 4.782814791867885, 4.912295499276759, 2.9884730416564227, 5.47525371753564, 1.4090654028654015, 5.747758887911095, 4.4416730955168795, 3.3820079859907515, 5.8932194893798755]"
tVHA,5.0,0.546786524677,1000,0.0,-8.873701684179,"[8.766919660644831, 9.42477796076938, 2.58371866094668, 9.42477796076938, 9.42477796076938, -2.7261143726294628, 3.6657422634668677, 3.0500004732130153, 1.3062683250515188, 4.9031230156069245, -4.039280533282129, 4.979457109954808, 2.688962509823718, 2.11246899513088, 6.403688114746394]"
tVHA,5.0,0.546786524677,5000,0.0,-8.874760783175,"[9.344709561650305, 9.42477796076938, 3.3152840102484493, 7.097309420058512, 7.706988315746236, 3.2996007309783257, 4.451878082944885, 3.6687129116210686, 3.6395880870600448, 4.756061917200758, 1.9176631504383634, 6.053029295198678, 2.2117769109920524, 4.6185300113376675, 5.4972267724138275]"
tVHA,5.0,0.551913545648,1000,0.0,-8.874325794865,"[9.42477796076938, 9.42477796076938, 0.10658186756959989, 9.40777188023785, 9.14630339206558, 0.09480310822694307, 3.46977386070485, 4.760892612159412, 0.8693093719906151, 4.457274729574799, -1.366602185165596, 5.502572281368003, 0.22237794503209263, 4.922364451097569, 6.538942433755378]"
tVHA,5.0,0.551913545648,5000,0.0,-8.874750570811,"[9.125630962001868, 9.42477796076938, 3.121465835086346, 7.292922770063599, 7.876984026657997, 3.141593109907017, 4.102629484837337, 3.575139680718411, 3.8214745217924544, 4.659783172277053, 1.583787572554936, 5.962955428147554, 1.9164494721900747, 4.890094352580497, 5.591660351151381]"
tVHA,5.0,0.557040566618,1000,0.0,-8.874330040132,"[9.42477796076938, 9.42477796076938, 0.10658186756959992, 9.40777188023785, 9.14630339206558, 0.09480310822694311, 3.46977386070485, 4.684571024665939, 0.9501204646307622, 4.457274729574799, -1.366602185165596, 5.502572281368003, 0.22237794503209266, 4.922364451097569, 6.538942433755379]"
tVHA,5.0,0.557040566618,5000,0.0,-8.874749081074,"[8.163421569262656, 9.42477796076938, 1.6899811616890443, 7.485012277088614, 8.208961616509072, 4.551561159456448, 2.983268950032392, 4.65364661745245, 2.503813390814156, 5.329156391649995, 2.707869772528327, 5.105381706433086, 1.301611909090003, 4.913256432011268, 6.210091125929779]"
tVHA,5.0,0.561781322516,1000,0.0,-8.874292757845,"[9.42477796076938, 9.42477796076938, 0.27829587329081446, 9.424777960769378, 9.42477796076938, 0.45362264283366927, 2.1460982276260037, 4.645324143564623, 1.5724193390823904, 3.6996620129497426, -1.3597972688215092, 4.818297179653317, 0.8013559362898618, 4.567381126535426, 6.357390934751136]"
tVHA,5.0,0.561781322516,5000,0.0,-8.874650818091,"[8.400389700598822, 9.42477796076938, 3.0175075660556145, 8.634193921007947, 7.701549950670675, 2.782179192854918, 3.356778059020343, 5.414889858683875, 2.433163700397839, 5.491916862772976, 1.407909638900564, 5.058105116403415, 3.436406784646892, 4.2977276349629605, 6.021051932036923]"
tVHA,5.0,0.566522078414,5000,0.0,-8.874716660649,"[9.043272564452387, 8.977176178724315, 3.9643964136497707, 8.407222243917474, 7.453500022804448, 3.4137079776121855, 3.2818189480127486, 4.7350559735385245, 3.574361593545664, 5.230394898969332, 1.9091045786554863, 4.738886067010574, 4.043144825053755, 4.007334889499452, 6.140695701642294]"
tVHA,5.0,0.566522078415,1000,0.0,-8.874066583728,"[9.42477796076938, 9.42477796076938, 0.44992967403765427, 9.42477796076938, 9.42477796076938, 0.4188015142468896, 1.2401526670689171, 7.1391198546244645, -0.270255053557104, 3.8509736393713045, -0.9219469844542101, 3.3318084298810127, 4.800117816935574, 1.9181176631386663, 5.606515751195035]"
tVHA,5.0,0.566522078415,5000,0.0,-8.874691197516,"[9.20824190196775, 9.246620527736141, 3.281421386767618, 9.267375481351309, 7.545182835560727, 2.816104487606868, 4.062815987454572, 2.7609507301273206, 5.122512615173555, 5.345759481663511, 1.7693485989250757, 4.643046929301469, 4.258379774921806, 3.8216964430480225, 6.463544959817398]"
tVHA,5.0,0.571258166226,1000,0.0,-8.874206782736,"[9.062638478358195, 9.0971877665484, 1.5027398672554697, 9.42477796076938, 9.42477796076938, 0.8878326945979895, 1.1971902516555961, 1.7238103082104437, 5.761834410214247, 3.889490195511267, -0.5471850520486805, 2.922213589269223, 6.660393349699008, 0.8225013901377144, 6.222278509541653]"
tVHA,5.0,0.571258166226,5000,0.0,-8.874710094466,"[6.444895584902964, 8.972430633733694, 6.551588367642397, 8.805954965036673, 7.839283014363426, 2.3072275508769535, 2.3361856836878028, 4.654252094095774, 4.7232453754134704, 5.470690695033021, 0.44778779328570495, 4.10503293684682, 4.16951392712348, 5.44115407863589, 6.181400823175713]"
tVHA,5.0,0.575994254037,1000,0.0,-8.874137155115,"[9.42477796076938, 9.354296582850022, 5.326697125108207, 9.42477796076938, 9.42477796076938, -1.1385451426539603, 1.0767455163713342, 2.361939058873803, 3.9274716469113398, 3.935338269404406, -2.313838598877115, 1.6199705060677456, 4.079196362425918, 3.633859166555929, 6.202593570902819]"
tVHA,5.0,0.575994254037,5000,0.0,-8.874680081929,"[5.08778120711, 8.306684474369877, 7.288572977777063, 8.879094590372262, 7.96097913418602, 2.5550957191133943, 2.4999360913472346, 3.3619001227038057, 5.875906758268951, 5.489990420666097, 1.1274530568653487, 3.2587332182971718, 4.465382343226787, 5.453961039122372, 6.531797690628343]"
tVHA,5.0,0.580360998383,1000,0.0,-8.874250604339,"[9.372557189353909, 6.912172986590868, 5.842642155122762, 9.42477796076938, 9.209202133978227, 0.8748157378168702, 0.6261784487595238, 1.7312729891305576, 6.2122961698628965, 3.3249356168151065, -0.9849028609715474, 1.6897251618561828, 3.3794344623936885, 5.064770673615136, 5.875654041511006]"
tVHA,5.0,0.580360998383,5000,0.0,-8.87472223757,"[7.0194671072369115, 8.656779282366308, 5.673794583228776, 7.823705889122227, 7.847924633220733, 3.425744312338002, 2.543860064783656, 4.414232721417185, 4.271965328348109, 5.301957027195259, 1.8073608130829009, 3.9999276530416266, 4.420215248562444, 4.199359004317427, 6.252473531808873]"
tVHA,5.0,0.584727742728,1000,0.0,-8.87446045435,"[9.42477796076938, 9.031515457145472, 2.4017820536417593, 9.113360034388517, 9.17590298111741, 1.841387308569355, 0.9633940068441094, 3.892996273574074, 3.9444945747913165, 3.954150526678748, -0.35070290075688193, 3.478937914104911, 3.690862284131687, 3.5308115238105673, 6.537123717611674]"
tVHA,5.0,0.584727742728,5000,0.0,-8.874804501221,"[9.151522078345913, 9.189728656140435, 2.63996236451614, 8.809316748185523, 7.581542617479327, 4.009194996086866, 3.6975222404134076, 3.9157380195524247, 3.9295579772782614, 5.35147965537272, 2.5520455716585104, 4.963299584824302, 3.607548551639488, 3.793907182525321, 6.389912541091837]"
tVHA,5.0,0.589039200222,1000,0.0,-8.874029087881,"[9.147222035492796, 7.934829123471811, 0.042825537213512746, 9.42477796076938, 9.42477796076938, 1.5932084820039452, 0.6129631141355837, 2.760493409113767, 4.4053632557768605, 3.252773779627221, 0.19440629308206275, 4.877774153257036, 8.819874587006325, -3.335393538765595, 6.311106982788221]"
tVHA,5.0,0.589039200222,5000,0.0,-8.874705319301,"[7.801856145965808, 7.048166083489295, 5.630299708672112, 9.064028137773544, 7.551137064555384, 3.5195082764503214, 1.6584576460731304, 4.576262140821763, 4.623788607911702, 5.220467155456962, 1.683970039277377, 4.193409769741158, 2.856228563471155, 5.871223589592926, 5.8450557542110015]"
tVHA,5.0,0.593350657715,1000,0.0,-8.874178242112,"[9.269615057847854, 7.759055982269473, 2.5540192948546503, 9.42477796076938, 9.42477796076938, 1.1839154554191793, 0.664566244596827, 3.432375985237592, 5.31684498139797, 3.4470412842630376, -1.021877419887011, 3.4825028895751164, 1.783417537401043, 6.1397071789421975, 5.263093661227727]"
tVHA,5.0,0.593350657715,5000,0.0,-8.874802762086,"[8.40878980320634, 9.42477796076938, 0.4080234378692287, 9.287379713813564, 7.622883545095711, 4.740085313278033, 2.639028454301023, 6.091000266838028, 1.440520664510424, 5.3056423133281605, 2.969615410548255, 4.553163560846578, 1.7095489014239114, 4.854962050441742, 6.653059753139634]"
tVHA,5.0,0.597662115209,1000,0.0,-8.874135923837,"[8.000980905334519, 8.758610803170926, 0.14752170405786008, 9.42477796076938, 8.184152031474309, 2.2638404249218036, 0.8523661987577089, 7.293037537707543, 0.840578284141034, 2.6555794587700254, 0.15518540154515706, 4.836060092510989, 5.3264096664866685, 1.1845101761492285, 5.013500612827858]"
tVHA,5.0,0.597662115209,5000,0.0,-8.874734493949,"[9.42477796076938, 9.305744820960644, 2.606548823860922, 8.774421626913124, 7.405745266893934, 3.204966018595951, 4.238392887452276, 3.191303681985982, 4.318883852090457, 5.03786281992175, 2.3793069030705714, 4.90680123516228, 5.092004611040229, 2.5195598267361534, 6.192807595254033]"
tVHA,5.0,0.601973572702,1000,0.0,-8.873921054408,"[9.243401738908181, 8.297484518344426, 1.0770065439889522, 9.402378222999449, 8.529882001636253, 0.6464776180925202, 0.7069195605871825, 2.429467476659175, 5.466713829046973, 1.8994192753365322, -0.985282426009966, 4.266527975428665, 7.25279000969026, -0.49020036210613493, 5.383863120787071]"
tVHA,5.0,0.601973572702,5000,0.0,-8.874806678089,"[9.072552072635492, 9.234886714648828, 1.8306206694490683, 9.079577856487937, 7.796125782361629, 3.7779163501457487, 4.042939243168628, 1.9029081183148902, 5.292365439265211, 5.478557621652299, 2.7534308002003947, 4.823491429069016, 4.922314031591361, 2.15253058888681, 6.7541303738871905]"
tVHA,5.0,0.606254306312,1000,0.0,-8.874168373919,"[9.42477796076938, 9.42477796076938, 2.980010965486448, 9.142739954592034, 9.42477796076938, -0.31131733325813304, 1.521542402574254, 4.200708707131085, 3.0954219112564347, 3.703457637754412, -1.822433224926609, 2.4422190581229697, 7.365008471113651, 0.2216517922610981, 6.031062256479839]"
tVHA,5.0,0.606254306312,5000,0.0,-8.87455043952,"[-3.0480502139387093, 8.627574365647657, 5.301195970482572, 9.42477796076938, 7.631834828557186, -0.6489813178336252, 4.5834169673000655, 2.465928785313709, 4.940335392984624, 4.900268437220776, -0.7013775638496282, 4.700118366039835, 4.448282004957122, 4.37030438320536, 6.0316810134956205]"
tVHA,5.0,0.610535039921,1000,0.0,-8.874184859459,"[9.414439160288044, 8.014455379657594, 1.2280677633572783, 8.359030572336726, 7.7898903169052405, 1.0566356226339748, 2.4792444312046467, 2.459800511244886, 4.663038581310909, 2.126738443646172, -0.29276701517524306, 6.204090985929668, 0.057687556246956186, 5.557646399061486, 4.718327127821648]"
tVHA,5.0,0.610535039921,5000,0.0,-8.874768955379,"[9.354578689201286, 9.204490236668228, 3.6639705418150754, 8.179903452095811, 7.646496890874888, 3.3014972435423577, 3.116218031512823, 5.433624920307855, 2.9483654918358333, 5.001197574413293, 1.7002486671117971, 4.7839183296657595, 4.035703282285643, 4.026604348284203, 5.84522730964499]"
tVHA,5.0,0.61481577353,1000,0.0,-8.874379844824,"[9.42477796076938, 9.42477796076938, -0.6224760066597204, 9.42477796076938, 8.768010624919816, 1.9071755886734931, 0.9521571444313057, 9.340176784220743, -1.4978541386588788, 3.0863849278448847, 0.326766428006409, 4.172793514663029, 4.057514599111293, 2.735635153967045, 6.329729532107585]"
tVHA,5.0,0.61481577353,5000,0.0,-8.874746639739,"[7.737718786627264, 9.284301334916899, 1.8787112259276129, 9.42477796076938, 8.354971938843681, 4.062485152075432, 2.288055584414006, 4.219464443886986, 3.7295908199971404, 5.660373173210756, 2.0424781481279024, 4.354608459444309, 3.5348527467515263, 3.7630850211336693, 7.007785449598352]"
tVHA,5.0,0.619096507139,1000,0.0,-8.874030049194,"[5.064324528291531, 8.24345825552716, 0.5888965044831225, 9.42477796076938, 9.42477796076938, 2.2438752124906323, 0.3490122881872578, 2.620015508332878, 4.8664304869182615, 3.6361488908112243, -0.6573002225576144, 5.336535961492745, 9.42477796076938, -3.4752225041875415, 6.269847395879966]"
tVHA,5.0,0.619096507139,5000,0.0,-8.874807977285,"[9.171143718606746, 9.42477796076938, 2.260152535059189, 9.263134388438457, 7.655133425873017, 3.0831662399146764, 4.395817324335193, 1.3858431015467874, 5.940316520942908, 5.237216119263596, 2.194286002596299, 4.844689803600243, 5.4188726460236865, 2.0111806660971974, 6.743614598966418]"
tVHA,5.0,0.623377240748,1000,0.0,-8.874120684941,"[9.35125290998155, 9.42477796076938, 1.515058939530895, 9.42477796076938, 9.386931285833015, 0.3406597798771026, 1.7068447981979302, -0.06090482761291183, 6.91135420916971, 2.9723794700468282, -1.2538833694792588, 3.206349068341325, 9.339125885208514, -2.714184755967531, 6.421005353506828]"
tVHA,5.0,0.623377240748,5000,0.0,-8.874765807518,"[9.24091870059604, 9.38920363482222, 2.8111690634775313, 8.911394068542604, 7.453777034793156, 3.434863726898263, 2.7348799886719926, 6.21799241244696, 2.3937378046718933, 5.02242054466522, 1.543162446315907, 4.852525190870913, 2.633540769397257, 5.412292346441669, 5.675935838328347]"
tVHA,5.0,0.627657974357,1000,0.0,-8.874307186048,"[9.42477796076938, 9.42477796076938, 1.0114675205236439, 9.42477796076938, 8.807868671877106, 0.8255217166086278, 1.9121144027604635, 5.767898309994567, 1.650784636134576, 3.4336313613648204, -1.211127789596823, 4.752029028096725, 4.260183665612646, 2.3430284132814223, 5.75231336563379]"
tVHA,5.0,0.627657974357,5000,0.0,-8.874790447012,"[9.041757680164295, 8.244771681556074, 4.35355622450197, 8.701792708033988, 7.064966483256636, 3.831134073180114, 3.006157525657046, 4.763986728334318, 3.956427997447669, 5.060094092995463, 2.1340892522167847, 5.018646245263296, 2.732617356930798, 5.407971962816285, 5.65282558777057]"
tVHA,5.0,0.631938707966,1000,0.0,-8.873895672025,"[4.282324789298709, 5.317405871487544, 0.0958671083889398, 9.42477796076938, 9.06684568664848, 1.2016107328110954, 1.8552943652757325, 2.501900643846904, 3.058503351169458, 3.318029512578074, 2.366139972288078, 3.574962748887292, 9.42477796076938, -4.0880821256439095, 5.3709531022305725]"
tVHA,5.0,0.631938707966,5000,0.0,-8.874769613702,"[7.009320456523696, 8.965742691640902, 3.7335145531468554, 9.386313518077248, 7.82060244191787, 3.715408605067731, 2.081411944409756, 5.40878720059131, 3.2875791176973546, 5.824037699656866, 1.2515669813372503, 4.941914579647351, 2.384087812666831, 5.5696492340735855, 6.438768880247208]"
tVHA,5.0,0.636219441576,1000,0.0,-8.874029485479,"[6.060480694813579, 7.935541602841042, 0.8343207948487761, 9.42477796076938, 9.27158809242275, 2.3665649328857694, 0.5536463801726641, 2.490249663511065, 5.2021404865609, 3.447326578053112, -0.5934551314719778, 5.325080989766947, 9.365635688743566, -3.6548722789890387, 6.333053586472085]"
tVHA,5.0,0.636219441576,5000,0.0,-8.874766554098,"[9.42477796076938, 9.42477796076938, -0.7805849795880521, 8.472292502496671, 7.482601282982063, 4.579555774399633, 3.6728101561157174, 4.546182314649469, 1.9462217611736579, 4.463972288428399, 3.424679698427024, 5.268338401447566, 1.460996284156534, 3.935433745933903, 5.990946263419525]"
tVHA,5.0,0.640434286211,1000,0.0,-8.873749066198,"[4.045210702820972, 9.42477796076938, 1.274654905877028, 9.392528056507636, 9.096513988394845, -1.5264495435047563, 2.1290182355256717, 1.8812516285591347, 4.3396703121972795, 2.769322937483091, -2.1010620652130596, 4.1470132152049555, 9.06135664342593, -1.9794442469939375, 5.497059278343425]"
